,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
0,jwrhuzfYM_rOQSH15RloEw,barbacoa-estilo-toluca-los-angeles,Barbacoa Estilo Toluca,https://s3-media3.fl.yelpcdn.com/bphoto/1MFI1uz-eKGgnJbhU8wa5w/o.jpg,False,https://www.yelp.com/biz/barbacoa-estilo-toluca-los-angeles?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,16,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 34.025631, 'longitude': -118.2714005}",[],$,"{'address1': '2609 S Hill St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90007', 'country': 'US', 'state': 'CA', 'display_address': ['2609 S Hill St', 'Los Angeles, CA 90007']}",+12132058940,(213) 205-8940,12860.546615575606
1,B6ect9kKz0lpquBjmLe4Jw,barbacoa-los-angeles,Barbacoa,https://s3-media1.fl.yelpcdn.com/bphoto/mnFE2UEzAxdKXxLYtmEMjw/o.jpg,False,https://www.yelp.com/biz/barbacoa-los-angeles?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,2,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 34.0454292, 'longitude': -118.2043152}",[],,"{'address1': '2633 E Cesar E Chavez Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90033', 'country': 'US', 'state': 'CA', 'display_address': ['2633 E Cesar E Chavez Ave', 'Los Angeles, CA 90033']}",,,19230.63391818699
2,kf3q44235lyRZg4GS4p-6Q,rinkon-guadalajara-hawthorne,Rinkon Guadalajara,https://s3-media2.fl.yelpcdn.com/bphoto/mSDYzBnEEMlbjAco_u5VMQ/o.jpg,False,https://www.yelp.com/biz/rinkon-guadalajara-hawthorne?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,57,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 33.924737, 'longitude': -118.361526}","['pickup', 'delivery']",,"{'address1': '11925 S Inglewood Ave', 'address2': None, 'address3': '', 'city': 'Hawthorne', 'zip_code': '90250', 'country': 'US', 'state': 'CA', 'display_address': ['11925 S Inglewood Ave', 'Hawthorne, CA 90250']}",+14243748063,(424) 374-8063,11531.053570859223
3,ywnpbYT1qzIGErXTLx2khg,mendez-restaurant-pasadena-2,Mendez Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/ov68Cv4BHumI9UR9wWsJsA/o.jpg,False,https://www.yelp.com/biz/mendez-restaurant-pasadena-2?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,5,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 34.157982106241, 'longitude': -118.147995918989}",[],$,"{'address1': '125 E Orange Grove Blvd', 'address2': '', 'address3': '', 'city': 'Pasadena', 'zip_code': '91103', 'country': 'US', 'state': 'CA', 'display_address': ['125 E Orange Grove Blvd', 'Pasadena, CA 91103']}",+16264050998,(626) 405-0998,28636.2427422768
4,WXbM_K17nxmNPJ8s8GmGyg,carnitas-don-cuco-pacoima,Carnitas Don Cuco,https://s3-media4.fl.yelpcdn.com/bphoto/ERIV4Ck7XQDSPZQwKKtXBg/o.jpg,False,https://www.yelp.com/biz/carnitas-don-cuco-pacoima?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,168,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 34.26942118734045, 'longitude': -118.40745984461262}","['pickup', 'delivery']",$,"{'address1': '10979 Glenoaks Blvd', 'address2': '', 'address3': '', 'city': 'Pacoima', 'zip_code': '91331', 'country': 'US', 'state': 'CA', 'display_address': ['10979 Glenoaks Blvd', 'Pacoima, CA 91331']}",+17472250825,(747) 225-0825,27723.8722428164
5,6ZUvXgNrDiJ5vHDRXdshpA,quiadaiyn-restaurant-los-angeles,Quiadaiyn Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/NCdQfTmCx-Bwf0qs6wdadA/o.jpg,False,https://www.yelp.com/biz/quiadaiyn-restaurant-los-angeles?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,357,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 34.003606, 'longitude': -118.4329843}","['pickup', 'delivery']",$$,"{'address1': '12326 Venice Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['12326 Venice Blvd', 'Los Angeles, CA 90066']}",+13103137654,(310) 313-7654,2758.0609170805906
6,TOtRBm4rnHtHo2S7-6LW5w,carnes-asadas-pancho-lopez-los-angeles-2,Carnes Asadas Pancho Lopez,https://s3-media2.fl.yelpcdn.com/bphoto/NsPuNaxa1HFgRATP3rITug/o.jpg,False,https://www.yelp.com/biz/carnes-asadas-pancho-lopez-los-angeles-2?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,425,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 34.0838374478871, 'longitude': -118.213408961892}","['pickup', 'delivery']",$$,"{'address1': '3328 Pasadena Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90031', 'country': 'US', 'state': 'CA', 'display_address': ['3328 Pasadena Ave', 'Los Angeles, CA 90031']}",+16265604842,(626) 560-4842,19503.857600749667
7,aWNKI0UZfkrtq9OFzV_5QA,tacos-el-brother-mexican-grill-oxnard-2,Tacos El Brother Mexican Grill,https://s3-media3.fl.yelpcdn.com/bphoto/BN0wOxxNqT3a8lpVn1_EoQ/o.jpg,False,https://www.yelp.com/biz/tacos-el-brother-mexican-grill-oxnard-2?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,71,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 34.18354333, 'longitude': -119.17017}","['pickup', 'delivery']",,"{'address1': '1635 S Oxnard Blvd', 'address2': '', 'address3': None, 'city': 'Oxnard', 'zip_code': '93030', 'country': 'US', 'state': 'CA', 'display_address': ['1635 S Oxnard Blvd', 'Oxnard, CA 93030']}",+18054874300,(805) 487-4300,72256.03254299125
8,JBI2ODqMDAaS3XNkUNX3Hg,la-brava-cafe-los-angeles-3,La Brava Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/aWiD82Emmx5jaj2ASJINwA/o.jpg,False,https://www.yelp.com/biz/la-brava-cafe-los-angeles-3?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,13,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 34.212010689083776, 'longitude': -118.46332890223478}","['pickup', 'delivery']",,"{'address1': '15136 Stagg St', 'address2': 'Ste 10', 'address3': None, 'city': 'Los Angeles', 'zip_code': '91405', 'country': 'US', 'state': 'CA', 'display_address': ['15136 Stagg St', 'Ste 10', 'Los Angeles, CA 91405']}",+15623832477,(562) 383-2477,21882.815912294
9,q6le-DVf2pTp3IrShu0sog,carnitas-el-momo-los-angeles-2,Carnitas El Momo,https://s3-media1.fl.yelpcdn.com/bphoto/Qetcjp_AaPsNCeZgGHoiWA/o.jpg,False,https://www.yelp.com/biz/carnitas-el-momo-los-angeles-2?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,326,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 34.052, 'longitude': -118.20388}",['delivery'],$,"{'address1': '2411 Fairmount', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90033', 'country': 'US', 'state': 'CA', 'display_address': ['2411 Fairmount', 'Los Angeles, CA 90033']}",+13236278540,(323) 627-8540,19378.403063811063
